item_id,gold_label,gold_source
ASG000c3cp,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3ds,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3eo,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3fr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3fw,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3g3,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3g5,otherBird|wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3it,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3lb,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3lz,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3nx,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3oz,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3q5,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3rl,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3ru,gazelleThomsons|otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3ua,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3v7,mongoose,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3vg,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3y2,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3yo,impossible,Snapshot Serengeti expert gold_standard_data.csv
ASG000c3zr,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c463,koriBustard,Snapshot Serengeti expert gold_standard_data.csv
ASG000c469,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c471,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c479,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c47z,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c48m,hyenaSpotted,Snapshot Serengeti expert gold_standard_data.csv
ASG000c48r,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c498,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c49c,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c49e,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4bj,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4gv,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4hb,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4mz,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4nm,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4nu,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4o7,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4o9,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4oa,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4od,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4p4,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4p7,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4pq,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4q3,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4qg,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4qo,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4re,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4rn,otherBird|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4rp,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4sa,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4sc,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4sf,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4sl,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4tr,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4u5,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4ud,otherBird|wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4uo,buffalo|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4vg,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4vs,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4ws,giraffe,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4xg,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4y1,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4yb,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4yo,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c4zl,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c50c,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c516,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000c54a,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000c562,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000c6uw,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000c6x1,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000c6zg,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000c77r,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c77w,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c78l,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c79e,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c79w,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7a0,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7bt,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7bv,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7cl,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7cs,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7di,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7ex,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7gc,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7gf,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7gm,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7hb,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7hr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7hw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7i0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7j8,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7k8,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7ko,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7lc,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7lr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7m0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7m6,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7m7,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7mo,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7mt,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7nc,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7np,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7nq,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7o3,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7ok,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7ou,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7po,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7q0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7qi,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7u4,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7u8,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7u9,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7ub,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7ul,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7uo,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7vl,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7wj,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7yr,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7ze,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c7zj,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c801,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c802,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c805,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c80l,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c816,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c827,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c829,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000c834,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c83x,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c84f,eland,Snapshot Serengeti expert gold_standard_data.csv
ASG000c870,hartebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c882,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c88e,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c88t,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c88x,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c89p,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c89u,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c89z,aardvark,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8a5,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8b0,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8bi,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8bx,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8c8,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8cj,giraffe,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8ct,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8dg,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8dz,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8er,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8f6,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8f7,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8fw,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8gb,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8i9,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8ij,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8jf,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8k2,serval,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8mh,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8nn,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8pm,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8pr,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8pt,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8ra,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8t5,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8tr,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8xm,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8xr,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8xt,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8ya,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c8z6,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c90a,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c90j,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c91k,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c93g,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c93o,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000c969,impossible,Snapshot Serengeti expert gold_standard_data.csv
ASG000c96r,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c986,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c98g,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000c990,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c992,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9ad,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9aj,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9ay,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9ba,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9bm,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9ch,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9co,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9do,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9ff,lionFemale,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9hq,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9ig,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9j2,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9jk,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9jw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9kr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9m6,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9mt,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9mv,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9n9,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9nm,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9od,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9oj,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9on,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9ov,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9q2,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9qe,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9qf,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9qn,hyenaSpotted,Snapshot Serengeti expert gold_standard_data.csv
ASG000c9qw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbt9,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbtd,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbtw,buffalo|otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbu6,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbvq,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbwf,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbwr,porcupine,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbx6,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbyn,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbys,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbzr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cbzv,topi,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc2g,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc33,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc3d,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc3i,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc3j,human,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc3v,otherBird|wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc5c,hippopotamus,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc5j,hippopotamus,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc5o,porcupine,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc60,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc6b,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc6s,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc74,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc7e,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc7h,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc86,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc88,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc8l,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc8m,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cc93,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ccix,topi,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdkq,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdmo,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdn8,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdor,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdp1,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdq5,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdq6,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdqd,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdr8,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdra,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdrn,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdsg,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdsj,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdt0,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdt8,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdti,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdw3,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdwa,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdwe,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdxh,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdxw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdy8,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdyy,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cdz3,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce06,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce0h,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce14,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce1c,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce1i,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce1u,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce24,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce2h,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce2z,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce36,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce39,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce3n,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce3q,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce3x,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce4r,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce4s,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce4x,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce5n,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce6t,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce6w,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce7e,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce7y,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce89,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce8b,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce8r,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ce8v,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cea3,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cea8,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceap,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cebw,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cecr,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceee,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceez,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000cefq,eland,Snapshot Serengeti expert gold_standard_data.csv
ASG000cegl,gazelleThomsons,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceoc,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceoj,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceor,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cepw,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceqh,human|wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceqj,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceqt,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceqw,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000cerf,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cerj,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cerr,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cesh,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000cest,cheetah,Snapshot Serengeti expert gold_standard_data.csv
ASG000cet7,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cete,topi|warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000cetl,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cetm,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cetn,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceu5,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cev9,otherBird|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cevf,baboon,Snapshot Serengeti expert gold_standard_data.csv
ASG000cewa,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cex6,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000ceyd,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cez1,topi,Snapshot Serengeti expert gold_standard_data.csv
ASG000cezl,topi,Snapshot Serengeti expert gold_standard_data.csv
ASG000cf7p,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfcl,otherBird,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfeb,topi,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfge,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfgj,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfni,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfoy,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfqu,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfwi,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cfz3,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cg33,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cg9v,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cgfr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cggr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cghf,wildebeest|zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000cghw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cgke,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cgqu,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cgwf,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cgyw,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ch12,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ch4e,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000ch4w,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ch7o,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ch8w,gazelleGrants,Snapshot Serengeti expert gold_standard_data.csv
ASG000chc2,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000chet,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000chf4,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000chj9,zebra,Snapshot Serengeti expert gold_standard_data.csv
ASG000chso,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000chtq,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000chtr,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000chul,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000chwf,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000ci0d,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cia1,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cigf,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cih6,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cij2,wildebeest,Snapshot Serengeti expert gold_standard_data.csv
ASG000cilr,vervetMonkey,Snapshot Serengeti expert gold_standard_data.csv
ASG000cim4,elephant,Snapshot Serengeti expert gold_standard_data.csv
ASG000cinn,impala,Snapshot Serengeti expert gold_standard_data.csv
ASG000cio0,buffalo,Snapshot Serengeti expert gold_standard_data.csv
ASG000cith,warthog,Snapshot Serengeti expert gold_standard_data.csv
ASG000ciu1,warthog,Snapshot Serengeti expert gold_standard_data.csv
