item_id,rater_id,label,split
ASG000bv82,50f7f4a2dea6532c5a000001:5807a3c447f2785ac177fea87bbefe15,hartebeest,expert_gold_subset
ASG000bv82,50f8173d95ad7f3871000001:e8f166e514d30070e35b75ddc10a0304,hartebeest,expert_gold_subset
ASG000bv82,50f841f5dea6530ae7000001:8ea7f8f664b4359ecb8e37204f3b4c03,hartebeest,expert_gold_subset
ASG000bv82,50f8421595ad7f6ea6000001:81433eaddaa6d74647fc31cadea832b5,topi,expert_gold_subset
ASG000bv82,50f8646995ad7f5ff4000001:6b901796377d752e40ea783bd2b07ba2,hartebeest,expert_gold_subset
ASG000bv82,50f88c54dea6530c69000001:79a9701d10b2b2357192af08f274b79d,topi,expert_gold_subset
ASG000bv82,50f88cdcdea6530fae000001:cf8ea83baaf11144b6863b4f093ae17a,topi,expert_gold_subset
ASG000bv82,50f8aec195ad7f0d99000001:7694d129985b90a50e9ded66e8e58e58,hartebeest,expert_gold_subset
ASG000bv82,50f8c7e095ad7f662a000001:8e919d11d6f08dcf832b7486d89d9bbd,eland,expert_gold_subset
ASG000bv82,50f8ee18dea6536c13000001:9517c880be553c38d7deceb1fa7ee238,hartebeest,expert_gold_subset
ASG000bv82,5108f004dea6532e08000001:7ea47577043998ef25f3ee67a5c362b4,hartebeest,expert_gold_subset
ASG000bv82,510a467ac3b663040f0053cb:6459cb19af09cce3eb5f3deda8961c41,hartebeest,expert_gold_subset
ASG000bv82,510b98b03cc0d379a0002ff6:f46af2bf51c4e10da050b2af1f20ada4,topi,expert_gold_subset
ASG000bv82,5113c4e8c3b663020d003189:c28820e9f83208da181568f2f310327f,topi,expert_gold_subset
ASG000bv82,51202a1a07f67501c300039d:c75d682a2c5090434a0ac20ef12492b0,hartebeest,expert_gold_subset
ASG000bv82,5120d34d07f67501c3002599:696da63aa4276c6f5b33ce53739e2eaa,topi,expert_gold_subset
ASG000bv82,512cf5ff2f48cc327600273c:9c9e366f8edb065beb025ce60e4b3e25,topi,expert_gold_subset
ASG000bv82,51312d12c2a84768c100014d:bad516c0289ca37dc03beb565e25190f,hartebeest,expert_gold_subset
ASG000bv82,513378c92f48cc7e32008ee7:a57952f6eb5d41d42f65e9c1a6484016,topi,expert_gold_subset
ASG000bv82,514cede67c1d5e04d3013707:ebd7d756fd37678712f194d804b65d7b,blank,expert_gold_subset
ASG000bv82,5164754e79807c04f000029c:ba465c0125977f4f77ef7f1a0074d299,hartebeest,expert_gold_subset
ASG000bv82,517102755a1d81064c002e2f:6f5399aa13db455beef19fbbd009c542,eland,expert_gold_subset
ASG000bv82,517f473ede59d90725031099:c0cf8b401361017b32cb5ea4717fc1c6,hartebeest,expert_gold_subset
ASG000bv82,519ad28e2e6b8e6b9d007fa3:ae294c8c4c3ecb1216aba63e43aa18b6,topi,expert_gold_subset
ASG000bv82,51a11f28a507e839660149be:not-logged-in-ae7446b746ce1e115df959ef924a1703,topi,expert_gold_subset
ASG000bv82,51a2011bb8b6a232980006a1:676d12aeb421df788fa22435599fc4bb,topi,expert_gold_subset
ASG000bv82,51a316deb8b6a2329801168d:not-logged-in-a34876e68f7bca3d58e52cf27e24d051,hartebeest,expert_gold_subset
ASG000bv82,51aa146ee5031d557a02d07d:cddf7a58514e85e300bb1c03f385b001,hartebeest,expert_gold_subset
ASG000bv9f,50ec75352e95a36c8c0002c5:504cda0a353f43fd2dae973b28c14cc1,giraffe,expert_gold_subset
ASG000bv9f,50ec9d3c5aadce077c000222:not-logged-in-a49cae9c80ad83cb7f945b7c69396fc6,giraffe,expert_gold_subset
ASG000bv9f,50ecd3f79ba28b51070002f5:9684ad2a85ae677ec848884112ed806c,giraffe,expert_gold_subset
ASG000bv9f,50ecdc295aadce5ec7000493:3f1da4bad8bf093c2cce8099081317ef,giraffe,expert_gold_subset
ASG000bv9f,50ecf27b60d405245700038e:234a78475942ad4a955db197fe3285a8,giraffe,expert_gold_subset
ASG000bv9f,50ed52d79ba28b0d57000357:a987f99ed09f3352d3445b124748b11e,giraffe,expert_gold_subset
ASG000bv9f,50ed6b2c9ba28b545300006a:a68888e8ad06c84cdf0017986a9e5fd6,giraffe,expert_gold_subset
ASG000bv9f,50ed7d2360d405403e0000d6:7046e363760043307b39c0c2973e0100,giraffe,expert_gold_subset
ASG000bv9f,50edc7a960d405685e000067:64ab0ec2dfe0b05781edfb55754110e9,giraffe,expert_gold_subset
ASG000bv9f,50ee22182daa4f614f0005e6:not-logged-in-fcb3caa4ab5796ae3a3289515f93d1d1,giraffe,expert_gold_subset
ASG000bv9f,50ee550884af3b2919000001:e8f166e514d30070e35b75ddc10a0304,giraffe,expert_gold_subset
ASG000bv9f,51034a6f95ad7f1a35000001:2ad4f0fda9744702d92283bee9775a12,giraffe,expert_gold_subset
ASG000bv9f,510576ea95ad7f3b34000001:22745fd701253ab9b6cbfc031aa5db93,giraffe,expert_gold_subset
ASG000bv9f,510b051f3cc0d375630008d9:d5f5473d170cf82ee0f9aafa214a3ba6,giraffe,expert_gold_subset
ASG000bv9f,5111b651c3b663158100336b:cf8ea83baaf11144b6863b4f093ae17a,giraffe,expert_gold_subset
ASG000bv9f,51150c1e934e500514003519:017ebac2ca4e3fba0140ff4a4298f947,giraffe,expert_gold_subset
ASG000bv9f,512432f72f48cc7ac2000902:d08b56ad7cde3e9c633f4a669a0651cb,giraffe,expert_gold_subset
ASG000bv9f,5132644ac2a847757c003457:9fdde478238c37f220974dfa540d09dd,giraffe,expert_gold_subset
ASG000bv9f,513a4a23aa17f81cc7005c31:not-logged-in-b097d42b53f33c48962c45238d373aed,giraffe,expert_gold_subset
ASG000bv9f,51586a402dda9056e10045ec:863f89501ee32cbe08b29cdcc41e53aa,giraffe,expert_gold_subset
ASG000bv9f,51acac4fa507e842a901064e:676d12aeb421df788fa22435599fc4bb,giraffe,expert_gold_subset
ASG000bv9r,50ea113fe3995601ac000c6e:8ddea68d835e2862c96faf5e875c3d31,zebra,expert_gold_subset
ASG000bv9r,50eb2f60e643e006d900013c:dba6329519e8e1cb6511983126646a8b,zebra,expert_gold_subset
ASG000bv9r,50eb43ef3fc11706f9000378:a54697f234cc8a0f239e3aeeb58367a2,blank,expert_gold_subset
ASG000bv9r,50ec211ce643e00717000d14:e8f166e514d30070e35b75ddc10a0304,zebra,expert_gold_subset
ASG000bv9r,50ec2fdca216840cc100074e:0f7fdcb8c6a91500dcb721dde2583630,zebra,expert_gold_subset
ASG000bv9r,50ec3012a21684089d000895:a019f0a8f590a17703fe30e02bc7e79e,blank,expert_gold_subset
ASG000bv9r,50ec39873fc11709a90008ed:not-logged-in-c0f588d837ada71058017591b52dd78d,zebra,expert_gold_subset
ASG000bv9r,50ec49db2fa0ef7f0f00003e:16b30156f893fae6988f488490d1a878,blank,expert_gold_subset
ASG000bv9r,50ec5d392e95a33b3300012f:33e20b9319ac604cffdcd3641e77bc1f,zebra,expert_gold_subset
ASG000bv9r,50ec6b0486c189248000006f:not-logged-in-118f834b8ba1307ca347f04d0f7c097c,blank,expert_gold_subset
ASG000bv9r,50ec7c1e86c1897b1400003c:e60112b10c4d2dfe24396ca59f7e7ed4,zebra,expert_gold_subset
ASG000bv9r,50ec80578dac4a10000000cb:af5a70e313604c6571069672db469423,zebra,expert_gold_subset
ASG000bv9r,50ecf0ee5aadce5ba6000429:234a78475942ad4a955db197fe3285a8,blank,expert_gold_subset
ASG000bv9r,50ed96fb9ba28b3142000289:e7ad7a4d65de1f890395169f32a0b589,zebra,expert_gold_subset
ASG000bv9r,50edc0c3d71dcd091b00009a:7ad06c2377fb61a09a22b9a03660e178,zebra,expert_gold_subset
ASG000bv9r,511a92102f48cc0f63004ff2:de9efeb4dad9e29c4b998b79c4f658b9,zebra,expert_gold_subset
ASG000bv9r,512bbaeaea731b289f000a04:9c9e366f8edb065beb025ce60e4b3e25,zebra,expert_gold_subset
ASG000bv9r,512ea05c2f48cc6406000f32:7b5c0dc21c3d387ab76c822ce1c61a74,zebra,expert_gold_subset
ASG000bv9r,5133b65e2f48cc7e3200a808:55a8bb93b78a27ba986f9b5d3dd97926,zebra,expert_gold_subset
ASG000bv9r,513e7e39aa17f83da8001b8c:a417e749dce8994a3c4c072502b335b9,zebra,expert_gold_subset
ASG000bv9r,513f630f92816c48280037ff:7faa29ab18f8897600e4cca8720c52a7,zebra,expert_gold_subset
ASG000bv9r,5148ad6d11b93804fd000532:e55ce68a70d50f97c6f5b4c1f0e4d058,zebra,expert_gold_subset
ASG000bv9r,5149f41e11b93804fd00411d:8ea7f8f664b4359ecb8e37204f3b4c03,zebra,expert_gold_subset
ASG000bv9r,514ceaab7c1d5e04d30133f9:ebd7d756fd37678712f194d804b65d7b,blank,expert_gold_subset
ASG000bv9r,514d43507c1d5e04d3015741:839d5e2c57264c55953c54f7d9f6a368,zebra,expert_gold_subset
ASG000bv9r,5174592aded9100e1600da90:12882a1ff9012ecca9e0a21a3b064f95,zebra,expert_gold_subset
ASG000bv9r,5177892cde59d93077007364:6a1f64cfb24440def964e8d5c0251e1e,caracal|zebra,expert_gold_subset
ASG000bv9r,51acda6ea507e842a9012315:5fdafe587b7829237106ab0e42b0f844,zebra,expert_gold_subset
ASG000bvba,50f8552bdea6530eed000001:a019f0a8f590a17703fe30e02bc7e79e,zebra,expert_gold_subset
ASG000bvba,50f866da95ad7f7759000001:4514113b9ac4bf8bb30735a00fea3cc4,zebra,expert_gold_subset
ASG000bvba,50f8798fdea6532313000001:e00f332fa4d57edbe688b218fef8d8f3,zebra,expert_gold_subset
ASG000bvba,50f87dbe95ad7f212f000001:e82e7cedab8762da06beefc2ee17664e,zebra,expert_gold_subset
ASG000bvba,50f88815dea65374cc000001:a4fe865af894540d2c13379cd13eb63a,zebra,expert_gold_subset
ASG000bvba,50f88f43dea6531cc0000001:61af34d16ceeaf18d43ac97f6b916a52,zebra,expert_gold_subset
ASG000bvba,50f8b1da95ad7f19e6000001:75d1fe681a9a744bc2ca5629733666fe,zebra,expert_gold_subset
ASG000bvba,50f8ce62dea6530f6d000001:363dcbbe88228d7eafb338c293105a11,zebra,expert_gold_subset
ASG000bvba,50f91293dea6534e40000001:79a9701d10b2b2357192af08f274b79d,zebra,expert_gold_subset
ASG000bvba,50f91f1795ad7f5a57000001:c4ee9205744f140e51ade44157c916fa,zebra,expert_gold_subset
ASG000bvba,51115835c3b663121300033e:458efc3d8c53268ed82d2b8fd3b955c4,zebra,expert_gold_subset
ASG000bvba,51149a3ec3b6637848001634:2fc8b8c11e068a8328ed70407d512878,zebra,expert_gold_subset
ASG000bvba,511941377e9b096bfe002f48:9d0f97efb2953c430b3c32d508e6a66a,zebra,expert_gold_subset
ASG000bvba,5122ab28ea731b22f8001286:c7116f1ca6ba386dbcfdfe8c8544ef2f,zebra,expert_gold_subset
ASG000bvba,512b9eff2f48cc62e60032a6:9c9e366f8edb065beb025ce60e4b3e25,zebra,expert_gold_subset
ASG000bvba,512fdce72f48cc6406004ec8:not-logged-in-2f19a13f240782ecb428f381d5207953,zebra,expert_gold_subset
ASG000bvba,51339a17c2a847393700401e:not-logged-in-84a7030e0c543247a8667038eeedcb87,zebra,expert_gold_subset
ASG000bvba,513480dd2f48cc7e3200e0f2:63f6b6835fc10f5d82137446a5f47ea6,zebra,expert_gold_subset
ASG000bvba,5151fe782aafc204ad009f43:f3f8a1fcfad8c7f9af65ab646a13c528,zebra,expert_gold_subset
ASG000bvba,51a6ab85e5031d6f1c008a82:62137c74503d1ef515a1e7edc6dbd540,zebra,expert_gold_subset
ASG000bvbc,50ebf76ea216840cd7000ec4:67c85e34e144ef16944045302bae7e59,zebra,expert_gold_subset
ASG000bvbc,50ec1e243fc1171585000a08:not-logged-in-1bbfe6090010b9920629d1298007c1e0,zebra,expert_gold_subset
ASG000bvbc,50ec29f6e643e01c73000d40:d5f5473d170cf82ee0f9aafa214a3ba6,zebra,expert_gold_subset
ASG000bvbc,50ec542c86c1890b11000090:7d4844d184afddc851a604a6c3a1f323,zebra,expert_gold_subset
ASG000bvbc,50ec69c82e95a349b30001e0:18a98328948743068d4de6795b34700a,blank,expert_gold_subset
ASG000bvbc,50eccda89ba28b25e8000341:152c740830184798bc8cabdea55f809a,zebra,expert_gold_subset
ASG000bvbc,50ed376860d4053e83000d34:4168d9319fe4f684403c670b79da2649,zebra,expert_gold_subset
ASG000bvbc,50ed3aa760d4053e83000d86:b487311663c40f7574d2c920efbf150f,zebra,expert_gold_subset
ASG000bvbc,50ed7aef60d4052f75000376:b354fbe80d738947164d557c228cd499,zebra,expert_gold_subset
ASG000bvbc,50eda8e39ba28b426e000054:05d9cc237a53559e63d200b3daf680cc,zebra,expert_gold_subset
ASG000bvbc,50edb20a5aadce09e3000109:d294ea0a2cc587557f2796d0b32ccbf1,zebra,expert_gold_subset
ASG000bvbc,5106a21adea6532339000001:79a9701d10b2b2357192af08f274b79d,zebra,expert_gold_subset
ASG000bvbc,5108019795ad7f4252000001:b3b7c5f28ecd49149ee1b30998c120e6,zebra,expert_gold_subset
ASG000bvbc,5127eb682f48cc51eb001ca7:ba465c0125977f4f77ef7f1a0074d299,zebra,expert_gold_subset
ASG000bvbc,5133ff82c2a847018d000698:65db2e557b2fbd2c9adafe1b64da40ea,blank,expert_gold_subset
ASG000bvbc,513527852f48cc7e32011e7a:ad69c580eb0960d0832632000e5dd59e,blank,expert_gold_subset
ASG000bvbc,517829a9de59d90725001a16:not-logged-in-3babd8108a42e638e2594d8ef9c651f4,blank,expert_gold_subset
ASG000bvbc,51812027c580b8040b00c161:9d1b4ee15846863d911b8a36856ed6c2,blank,expert_gold_subset
ASG000bvbc,51895541caaa1f4b250023aa:33e20b9319ac604cffdcd3641e77bc1f,zebra,expert_gold_subset
ASG000bvcz,50fb380495ad7f4365000001:07677ffa81c6cd770f16304bed963cb2,wildebeest,expert_gold_subset
ASG000bvcz,50fb3d1595ad7f5a6a000001:14488a1008ab14fcd34b0bacc8ac679f,wildebeest,expert_gold_subset
ASG000bvcz,50fb477995ad7f0f9f000001:89a9ba0c11558f4bd68c6316bc897f1c,otherBird|wildebeest,expert_gold_subset
ASG000bvcz,50fba30c95ad7f1d6b000001:92898db06caec2b578ec69d19b98de67,otherBird|wildebeest,expert_gold_subset
ASG000bvcz,50fc15cbdea6532cc5000001:310b808be2e86387382ca227671cbafd,wildebeest,expert_gold_subset
ASG000bvcz,50fc1722dea653338e000001:07677ffa81c6cd770f16304bed963cb2,buffalo,expert_gold_subset
ASG000bvcz,50fc35f8dea653519e000001:b8a41cfa5a48cdf7f6e01878339ef38c,wildebeest,expert_gold_subset
ASG000bvcz,50fc391595ad7f3843000001:8a1e05dbaeadc125d0e0a796a6018336,wildebeest,expert_gold_subset
ASG000bvcz,50fc3c35dea6537093000001:56a5f95369601f7416242e23a3e4dd42,wildebeest,expert_gold_subset
ASG000bvcz,50fc41d7dea65314ae000001:d31d7e34dfb53bb2edb011f0e4d57f7a,wildebeest,expert_gold_subset
ASG000bvcz,50fc5bb695ad7f7bbe000001:c67783eed27a3aeb7650210b493f5da4,wildebeest,expert_gold_subset
ASG000bvcz,50fc777095ad7f1c20000001:363dcbbe88228d7eafb338c293105a11,wildebeest,expert_gold_subset
ASG000bvcz,50fca60595ad7f46f2000001:9bbe00f4569be3442cc5ec0f3b7928b5,wildebeest,expert_gold_subset
ASG000bvcz,51043fcddea6537c23000001:0927d17104428c10ea7625b24b7e3254,wildebeest,expert_gold_subset
ASG000bvcz,5106c69695ad7f79fd000001:9083e2ebbaef96bc85d358bab51be4fd,otherBird|wildebeest,expert_gold_subset
ASG000bvcz,510ade523cc0d36b56000150:df20f678bbd5ec8891959e1871d342c8,blank,expert_gold_subset
ASG000bvcz,510c7c7fc3b6633a630028c6:not-logged-in-ab84ea8cd0609b029f86ab1d7db238b2,blank,expert_gold_subset
ASG000bvcz,511be98407f67514e700896f:3cd2448751cc602688553661f940d48d,blank,expert_gold_subset
ASG000bvcz,511ff45d2f48cc3a57002df4:13fa4b716936e72053b72d72d8c56777,elephant|wildebeest,expert_gold_subset
ASG000bvcz,5127dd90ea731b4474001ea1:3c1c943c02bf8cd4b9af047ca4c85705,blank,expert_gold_subset
ASG000bvcz,513cb3dfaa17f8616100014d:not-logged-in-3fab45eec3bb55c91c681eb7f32fb15f,wildebeest,expert_gold_subset
ASG000bvcz,51410e7892816c4828008954:d0843dc03de9d81469ec1bf3a368efa4,wildebeest,expert_gold_subset
ASG000bvcz,5151b4cc4bbc9504ae00df97:f3be6477417fb59f60d1d6e1d62d10e2,wildebeest,expert_gold_subset
ASG000bvcz,515a666479807c56e9001619:437d495461ac8764a064e9c9b3841544,otherBird|wildebeest,expert_gold_subset
ASG000bvcz,51688230ebc6ae043e0145a6:e55ce68a70d50f97c6f5b4c1f0e4d058,wildebeest,expert_gold_subset
ASG000bvcz,5176d456ded9103e3c000939:00dc5486452867c9f7888749ab6c0244,buffalo,expert_gold_subset
ASG000bvcz,5191678a2887f3065e00d2bc:de9036b6812c1ed17ffd932972c4f719,wildebeest,expert_gold_subset
ASG000bvdb,50f2d9b5dea6533085000001:1f03ab31e52db0fe9414604b6dd94a60,wildebeest,expert_gold_subset
ASG000bvdb,50f2ec37dea6534517000001:28cf2c8f936ef87156321574df0e2719,wildebeest,expert_gold_subset
ASG000bvdb,50f2ec78dea653485a000001:617bc1223fa5286acae7071990921eb8,wildebeest,expert_gold_subset
ASG000bvdb,50f2f69c95ad7f24cb000001:4b7d54dcd8964870b43c07eab0444fa5,wildebeest,expert_gold_subset
ASG000bvdb,50f2f993dea6537430000001:69418901674aa554ada72e7b895e5ce0,wildebeest,expert_gold_subset
ASG000bvdb,50f30160dea6535616000001:38f52f015aac744d5eda4283ce261395,wildebeest,expert_gold_subset
ASG000bvdb,50f305a4dea65314fd000001:8efdb0e218f77970e832ef22a6709b12,wildebeest,expert_gold_subset
ASG000bvdb,50f305ea95ad7f69b2000001:8efdb0e218f77970e832ef22a6709b12,wildebeest,expert_gold_subset
ASG000bvdb,50f311e5dea6534c53000001:1ac5cab2c4563ae52c41e24c153ab3da,wildebeest,expert_gold_subset
ASG000bvdb,50f31f7695ad7f6d4a000001:876458987d7daead7a01f04b704ced31,wildebeest,expert_gold_subset
ASG000bvdb,51045fa195ad7f0223000001:d5f5473d170cf82ee0f9aafa214a3ba6,wildebeest,expert_gold_subset
ASG000bvdb,5107cd12dea653272b000001:6b039933303854a6b80e28d03132744a,wildebeest,expert_gold_subset
ASG000bvdb,510ea4e5c3b6633a6300fe09:8ddea68d835e2862c96faf5e875c3d31,wildebeest,expert_gold_subset
ASG000bvdb,510f3d69c3b6636810001862:946f5323e26964ecd9977543a7ec88b8,wildebeest,expert_gold_subset
ASG000bvdb,5112e1e8c3b663020d00041c:64ea53e45a380ecdb2f08fa01344dbeb,wildebeest,expert_gold_subset
ASG000bvdb,5117d8e876cbad184f00322a:b5474e2240fe30c12dbf38cbed0d53fb,wildebeest,expert_gold_subset
ASG000bvdb,511bec9307f67514e7008b2e:8c2ba98f5030bf867e45b2426094e26c,blank,expert_gold_subset
ASG000bvdb,511e8f742f48cc6b2d002beb:7cc0c04980b1cfafafba1720df3e16c7,wildebeest,expert_gold_subset
ASG000bvdb,513c1e5992816c45b4003be5:4a0fc77e8e9249c4803ccc14816948f9,wildebeest,expert_gold_subset
ASG000bvdb,5150f19b2aafc204ad004f68:6ef01a224a8b6db05ace92220aa76a59,wildebeest,expert_gold_subset
ASG000bvdb,515836412dda9056e10037bd:cc0d5873f2f02377821197877e35a58d,blank,expert_gold_subset
ASG000bvdb,5160456bc237d95998002651:not-logged-in-03ea5660bf110c0b2306868a27ac004b,buffalo,expert_gold_subset
ASG000bvdb,5162c21679807c3b9600adc1:not-logged-in-2107fe11a6540d64b5e22ebecec936d9,wildebeest,expert_gold_subset
ASG000bvdb,516698d1ebc6ae043e000f02:6f5399aa13db455beef19fbbd009c542,wildebeest,expert_gold_subset
ASG000bvdb,51a49074a507e839660401b9:ddc4e176ec3dca1a5d57e22a0e71426e,wildebeest,expert_gold_subset
ASG000bve9,50f0ba08d89f271d2e000001:88f6bd9d5ba8602edb30657727594bb8,zebra,expert_gold_subset
ASG000bve9,50f0dee4dea65304db000001:8e919d11d6f08dcf832b7486d89d9bbd,zebra,expert_gold_subset
ASG000bve9,50f0ee89dea6534e88000001:c6d2df06d93755947852ce027fafe829,zebra,expert_gold_subset
ASG000bve9,50f125e6dea6532ba5000001:4da9115b29aaa93340f24404e10a50f1,zebra,expert_gold_subset
ASG000bve9,50f14e98dea6530acd000001:b5984d0c5d7c781fa9cb00b75827c2ff,zebra,expert_gold_subset
ASG000bve9,50f1524edea65328e7000001:eba3aac28188a0b3da68077c2cf40d25,zebra,expert_gold_subset
ASG000bve9,50f16162d89f27537e000001:79a9701d10b2b2357192af08f274b79d,zebra,expert_gold_subset
ASG000bve9,50f19fb295ad7f6acc000001:637ec27479f3a9c4777624fdaafd98c4,zebra,expert_gold_subset
ASG000bve9,50f1a010dea653125b000001:65db7efe183a99fdeadb7cde0a37e4eb,zebra,expert_gold_subset
ASG000bve9,50f1b57bd89f273918000001:8a4da8fda4f9af8bdc37b3143f4c8e24,zebra,expert_gold_subset
ASG000bve9,510a5b49c3b663040f005d64:dc5c1346466df6e0f49a2aa1fb8b838e,zebra,expert_gold_subset
ASG000bve9,510ebf533cc0d327660065c3:5ab796cff80aa0f79ef4d0ac45e2b37f,zebra,expert_gold_subset
ASG000bve9,51149001934e500514001613:acab155e1b3566d89af9d3490bc2e6af,zebra,expert_gold_subset
ASG000bve9,511bfaca07f67514e70093ad:f47bd4cef2ec118e4438d8995fdfd187,zebra,expert_gold_subset
ASG000bve9,5126582eea731b49ee0026c1:e1382bd34783a7f95e9a0e75aeb4a2fe,zebra,expert_gold_subset
ASG000bve9,5127d3842f48cc51eb001631:f190835bace1188983c128b389bbab12,zebra,expert_gold_subset
ASG000bve9,51311cc7c2a84726040045d6:b895d406109fdec367ef856f859e1190,zebra,expert_gold_subset
ASG000bve9,5133517dc2a8473937002742:a57952f6eb5d41d42f65e9c1a6484016,zebra,expert_gold_subset
ASG000bve9,513b752292816c45b4002070:not-logged-in-b0e53da6a146b8188dfb2d5105b5815d,zebra,expert_gold_subset
ASG000bve9,51517eeb4bbc9504ae00c32f:e55ce68a70d50f97c6f5b4c1f0e4d058,zebra,expert_gold_subset
ASG000bve9,516fe24a5a1d812376005473:f95a57dd3420f24676be649426eba91a,zebra,expert_gold_subset
ASG000bve9,51943b22d8b0547676006634:9548cf5f08b4eead57fd7414518f68c8,zebra,expert_gold_subset
ASG000bved,50eb730b3fc11709a9000142:e90de224c8b3eeed162b2392ab42076e,giraffe,expert_gold_subset
ASG000bved,50eb88093fc117158500046d:f971176df2d96e0493afb5151b7643cd,giraffe,expert_gold_subset
ASG000bved,50ebefb73fc11706e7000b08:14e33ef46bc635580ce62a4462d0001d,giraffe,expert_gold_subset
ASG000bved,50ec54192e95a3072e0000c1:946252e21ba4cab8a583c803961f5ce0,giraffe,expert_gold_subset
ASG000bved,50ec72bc2e95a309a50001e1:f4227b04d4b4f1a6fb0621a97f87d53d,giraffe,expert_gold_subset
ASG000bved,50ec8220c157ee0ce4000121:da1ffdb1664015ba65dd5aa3d3929f40,giraffe,expert_gold_subset
ASG000bved,50ecc68d5aadce78fa000043:0303a26ca5309bee413878dc01e09a7d,giraffe,expert_gold_subset
ASG000bved,50ecd6f160d4056dd7000264:02bba9441e4779aacf594ba61f656d5b,giraffe,expert_gold_subset
ASG000bved,50ecec9e60d40535fa000ac5:7a9b02603e94fde12f0427b698f5e7e9,giraffe,expert_gold_subset
ASG000bved,50ed3d0c5aadce1ced00091f:not-logged-in-ed57cf63b9d8c9449c2f4ced80272f72,blank,expert_gold_subset
ASG000bved,50eda4c35aadce6285000027:676c3ada91fcba64c302085203a3239d,giraffe,expert_gold_subset
ASG000bved,5102f0a395ad7f22ab000001:ee9ddf8f7e6d9e5d07a9f63fe73b73d7,giraffe,expert_gold_subset
ASG000bved,510477dcdea6536c08000001:c80c781a6876ed2cda1ce6253e8b108f,giraffe,expert_gold_subset
ASG000bved,51096c98dea6532773000001:not-logged-in-7b31b2434eb75e4b9319377dd7956f75,giraffe,expert_gold_subset
ASG000bved,5109af87c3b663040f002dcb:ec1b1784ba587017f4729721cae74d5b,giraffe,expert_gold_subset
ASG000bved,510bed5bc3b6637578005f65:9791767354acc91660681c7ab18c0d12,blank,expert_gold_subset
ASG000bved,510fc3103cc0d3276600d285:f46af2bf51c4e10da050b2af1f20ada4,giraffe,expert_gold_subset
ASG000bved,5112a9adc3b6631581007de2:a1c3503170713615c72accda39aa1a77,giraffe,expert_gold_subset
ASG000bved,5112fb30c3b663020d000bee:8ddea68d835e2862c96faf5e875c3d31,giraffe,expert_gold_subset
ASG000bved,512dcafd2f48cc17c0001166:beacae9ea743a1ce1c4097d4037b44a0,giraffe,expert_gold_subset
ASG000bved,51364f3292816c078a00423f:4ae1fed114359e30d288b744c48b6bc8,giraffe,expert_gold_subset
ASG000bved,5138f15f92816c5d950012b7:4940be4d89f84081f60636bd20190432,giraffe,expert_gold_subset
ASG000bved,515137702aafc204ad005a89:6be68c8606c5aa0a154ab4cbadf96b83,giraffe,expert_gold_subset
ASG000bved,515d071780b0df03d3002e26:437d495461ac8764a064e9c9b3841544,giraffe,expert_gold_subset
ASG000bved,5165d8fcc237d923fe005d54:f3f8a1fcfad8c7f9af65ab646a13c528,giraffe,expert_gold_subset
ASG000bved,5168f660c237d923fe0198d6:e55ce68a70d50f97c6f5b4c1f0e4d058,giraffe,expert_gold_subset
ASG000bved,5175967c5a1d81064c0158e0:3a4dbb86b1a8e57ced66eba4dcf6f968,blank,expert_gold_subset
ASG000bved,518a92c5de59d978970032e4:2e4ef6f86f78b41e2aa22906e5905bf7,giraffe,expert_gold_subset
ASG000bved,518d67ed2887f31f4c03c73f:12882a1ff9012ecca9e0a21a3b064f95,giraffe,expert_gold_subset
ASG000bved,51a5161ee5031d0780004abf:not-logged-in-45c5926aa4f616ccf7c175ec5b647458,giraffe,expert_gold_subset
ASG000bvee,50e602e645d7e10e7f0001c5:a019f0a8f590a17703fe30e02bc7e79e,wildebeest,expert_gold_subset
ASG000bvee,50e605c545d7e10e4b00023a:92c42fe6cc2b3bc676fe00427fe7d3bb,wildebeest,expert_gold_subset
ASG000bvee,50e64e6145d7e10e410006ce:88f6bd9d5ba8602edb30657727594bb8,wildebeest,expert_gold_subset
ASG000bvee,50e6ab5045d7e10e2d000926:32bf335c2df268c96fadffe230dc6d7c,wildebeest,expert_gold_subset
ASG000bvee,50e6b9d945d7e10e4b0008e5:c455c1d564acee5b519b30707f204b7e,wildebeest,expert_gold_subset
ASG000bvee,50e747efe399565cfe000234:4940be4d89f84081f60636bd20190432,wildebeest,expert_gold_subset
ASG000bvee,50e7a13645d7e14aa4000345:c21a2dee0faedcb95f76879429ac853b,wildebeest,expert_gold_subset
ASG000bvee,50e87838e399565d96000357:ec884cd2f168e455ec2680c3fc20551d,wildebeest,expert_gold_subset
ASG000bvee,50e8985ae399565d0800139b:22d3a1aa4068d2186d99273dc9ee9a00,wildebeest,expert_gold_subset
ASG000bvee,50e9890645d7e1138c00058d:7046e363760043307b39c0c2973e0100,wildebeest,expert_gold_subset
ASG000bvee,5104898adea6531b9a000001:9c9e366f8edb065beb025ce60e4b3e25,wildebeest,expert_gold_subset
ASG000bvee,5105eac9dea6535c4d000001:c9ed41ab6188237bca08f133be14c750,wildebeest,expert_gold_subset
ASG000bvee,51082faadea653491c000001:not-logged-in-6d649a4bc624a83f96b0b12204d07daf,wildebeest,expert_gold_subset
ASG000bvee,51089fda95ad7f44c3000001:1703a0d2f95bf1c00c639c2c6fd9c930,wildebeest,expert_gold_subset
